brand;gender;age;ses;rank
Valle Secreto;HOMBRE;18-24;ABC1;10
Valle Secreto;HOMBRE;35-44;ABC1;10
Valle Secreto;MUJER;55+;C2;11
Valle Secreto;OTRO;25-34;C2;11
Valle Secreto;MUJER;18-24;C2;12
Valle Secreto;MUJER;45-54;C2;12
Valle Secreto;HOMBRE;35-44;C2;13
Valle Secreto;MUJER;35-44;ABC1;13
Valle Secreto;MUJER;13-17;C2;14
Valle Secreto;MUJER;35-44;C2;14
Valle Secreto;HOMBRE;45-54;C2;14
Valle Secreto;MUJER;25-34;ABC1;14
Valle Secreto;HOMBRE;25-34;D/E;16
Valle Secreto;MUJER;25-34;D/E;16
Valle Secreto;MUJER;13-17;ABC1;16
Valle Secreto;MUJER;25-34;C3;17
Valle Secreto;MUJER;45-54;C3;17
Valle Secreto;HOMBRE;18-24;D/E;17
Valle Secreto;HOMBRE;25-34;ABC1;18
Valle Secreto;HOMBRE;45-54;ABC1;18
Valle Secreto;HOMBRE;18-24;C3;19
Valle Secreto;HOMBRE;25-34;C3;19
Valle Secreto;HOMBRE;55+;C2;20
Valle Secreto;HOMBRE;18-24;C2;20
Valle Secreto;MUJER;25-34;C2;20
Valle Secreto;MUJER;35-44;C3;20
Valle Secreto;HOMBRE;35-44;C3;20
Valle Secreto;HOMBRE;45-54;C3;20
Valle Secreto;HOMBRE;25-34;C2;21
Valle Secreto;MUJER;45-54;ABC1;22
Valle Secreto;HOMBRE;35-44;D/E;23
Valle Secreto;HOMBRE;55+;ABC1;23
Valle Secreto;MUJER;35-44;D/E;25
Valle Secreto;HOMBRE;55+;C3;28
Valle Secreto;MUJER;18-24;D/E;28
Valle Secreto;MUJER;55+;C3;32
Valle Secreto;MUJER;18-24;ABC1;34
Valle Secreto;MUJER;45-54;D/E;43
Valle Secreto;MUJER;18-24;C3;49
Terramater;HOMBRE;55+;C2;1
Terramater;MUJER;13-17;C2;1
Terramater;MUJER;18-24;C2;1
Terramater;HOMBRE;18-24;C2;1
Terramater;MUJER;55+;C3;1
Terramater;MUJER;13-17;C3;1
Terramater;OTRO;35-44;C3;1
Terramater;MUJER;18-24;D/E;1
Terramater;MUJER;45-54;D/E;1
Terramater;HOMBRE;45-54;D/E;1
Terramater;MUJER;55+;ABC1;1
Terramater;OTRO;55+;ABC1;1
Terramater;MUJER;18-24;ABC1;1
Terramater;HOMBRE;18-24;ABC1;1
Terramater;HOMBRE;35-44;ABC1;1
Terramater;MUJER;55+;C2;2
Terramater;HOMBRE;13-17;C2;2
Terramater;HOMBRE;35-44;C2;2
Terramater;HOMBRE;45-54;C2;2
Terramater;MUJER;18-24;C3;2
Terramater;MUJER;25-34;C3;2
Terramater;MUJER;35-44;C3;2
Terramater;MUJER;45-54;C3;2
Terramater;HOMBRE;13-17;D/E;2
Terramater;HOMBRE;18-24;D/E;2
Terramater;HOMBRE;35-44;D/E;2
Terramater;HOMBRE;55+;ABC1;2
Terramater;MUJER;25-34;ABC1;2
Terramater;MUJER;35-44;C2;3
Terramater;MUJER;45-54;C2;3
Terramater;HOMBRE;25-34;C3;3
Terramater;HOMBRE;45-54;C3;3
Terramater;MUJER;55+;D/E;3
Terramater;MUJER;25-34;D/E;3
Terramater;MUJER;35-44;D/E;3
Terramater;MUJER;35-44;ABC1;3
Terramater;MUJER;45-54;ABC1;3
Terramater;HOMBRE;25-34;C2;4
Terramater;HOMBRE;55+;C3;4
Terramater;HOMBRE;18-24;C3;4
Terramater;OTRO;25-34;C3;4
Terramater;HOMBRE;35-44;C3;4
Terramater;OTRO;18-24;D/E;4
Terramater;HOMBRE;25-34;D/E;4
Terramater;MUJER;13-17;ABC1;4
Terramater;HOMBRE;45-54;ABC1;4
Terramater;MUJER;25-34;C2;5
Terramater;OTRO;45-54;C3;5
Terramater;HOMBRE;55+;D/E;5
Terramater;OTRO;25-34;D/E;5
Terramater;HOMBRE;25-34;ABC1;5
Terramater;MUJER;13-17;D/E;6
Terramater;OTRO;35-44;C2;9
Terramater;OTRO;18-24;C2;11
La Pascuala;MUJER;25-34;C2;2
La Pascuala;HOMBRE;18-24;ABC1;13
La Pascuala;MUJER;35-44;C3;14
La Pascuala;HOMBRE;25-34;C2;15
La Pascuala;MUJER;55+;D/E;16
La Pascuala;HOMBRE;18-24;C3;18
La Pascuala;HOMBRE;45-54;C2;19
La Pascuala;HOMBRE;35-44;C3;21
La Pascuala;MUJER;35-44;ABC1;22
La Pascuala;HOMBRE;25-34;ABC1;24
La Pascuala;MUJER;55+;C2;25
La Pascuala;MUJER;25-34;D/E;28
La Pascuala;MUJER;45-54;ABC1;34
La Pascuala;HOMBRE;55+;C2;35
La Pascuala;HOMBRE;18-24;D/E;35
La Pascuala;HOMBRE;25-34;D/E;39
La Pascuala;MUJER;55+;C3;40
La Pascuala;MUJER;35-44;C2;42
La Pascuala;HOMBRE;35-44;ABC1;43
La Pascuala;HOMBRE;45-54;ABC1;45
La Pascuala;MUJER;18-24;D/E;46
La Pascuala;MUJER;45-54;C3;52
La Pascuala;MUJER;35-44;D/E;57
La Pascuala;MUJER;45-54;D/E;61
La Pascuala;HOMBRE;35-44;C2;62
La Pascuala;MUJER;25-34;C3;64
La Pascuala;MUJER;25-34;ABC1;72
La Pascuala;MUJER;18-24;C2;73
La Pascuala;MUJER;45-54;C2;78
La Pascuala;MUJER;18-24;C3;85
La Pascuala;HOMBRE;25-34;C3;96
Bodegas Frontonio;HOMBRE;18-24;ABC1;18
Bodegas Frontonio;MUJER;13-17;D/E;22
Bodegas Frontonio;MUJER;18-24;ABC1;27
Bodegas Frontonio;MUJER;55+;ABC1;49
Bodegas Frontonio;MUJER;45-54;ABC1;64
Bodegas Frontonio;MUJER;18-24;C2;70
Bodegas Frontonio;HOMBRE;45-54;C3;74
Bodegas Frontonio;HOMBRE;25-34;ABC1;74
Bodegas Frontonio;MUJER;45-54;C3;77
Bodegas Frontonio;MUJER;18-24;D/E;79
Bodegas Frontonio;MUJER;45-54;C2;91
Bodegas Frontonio;HOMBRE;25-34;C3;93
Bodegas Frontonio;HOMBRE;35-44;ABC1;94
Bodegas Frontonio;MUJER;35-44;C3;105
Bodegas Frontonio;HOMBRE;25-34;D/E;105
Bodegas Frontonio;MUJER;25-34;ABC1;112
Bodegas Frontonio;MUJER;35-44;C2;119
Bodegas Frontonio;MUJER;35-44;ABC1;128
Bodegas Frontonio;HOMBRE;35-44;C2;130
Bodegas Frontonio;MUJER;25-34;D/E;135
El Principal;HOMBRE;18-24;ABC1;33
El Principal;MUJER;55+;C2;73
El Principal;MUJER;45-54;C2;76
El Principal;MUJER;18-24;C2;92
El Principal;HOMBRE;35-44;C3;93
El Principal;MUJER;45-54;ABC1;97
El Principal;HOMBRE;35-44;ABC1;99
El Principal;HOMBRE;45-54;ABC1;102
El Principal;HOMBRE;35-44;D/E;107
El Principal;MUJER;45-54;C3;127
El Principal;MUJER;25-34;ABC1;129
El Principal;HOMBRE;25-34;D/E;131
El Principal;MUJER;25-34;C3;144
El Principal;MUJER;35-44;ABC1;146
El Principal;MUJER;25-34;C2;155
El Principal;MUJER;25-34;D/E;157
El Principal;MUJER;35-44;C2;173
El Principal;HOMBRE;18-24;ABC1;33
El Principal;MUJER;55+;C2;73
El Principal;MUJER;45-54;C2;76
El Principal;MUJER;18-24;C2;92
El Principal;HOMBRE;35-44;C3;93
El Principal;MUJER;45-54;ABC1;97
El Principal;HOMBRE;35-44;ABC1;99
El Principal;HOMBRE;45-54;ABC1;102
El Principal;HOMBRE;35-44;D/E;107
El Principal;MUJER;45-54;C3;127
El Principal;MUJER;25-34;ABC1;129
El Principal;HOMBRE;25-34;D/E;131
El Principal;MUJER;25-34;C3;144
El Principal;MUJER;35-44;ABC1;146
El Principal;MUJER;25-34;C2;155
El Principal;MUJER;25-34;D/E;157
El Principal;MUJER;35-44;C2;173
ViܱA Roja;MUJER;35-44;C2;55
ViܱA Roja;HOMBRE;25-34;ABC1;55
ViܱA Roja;MUJER;55+;C2;59
ViܱA Roja;MUJER;18-24;C2;65
ViܱA Roja;HOMBRE;25-34;C3;71
ViܱA Roja;MUJER;35-44;ABC1;75
ViܱA Roja;HOMBRE;35-44;ABC1;82
ViܱA Roja;MUJER;35-44;C3;97
ViܱA Roja;HOMBRE;25-34;C2;103
ViܱA Roja;MUJER;45-54;C2;103
ViܱA Roja;MUJER;25-34;C3;117
ViܱA Roja;HOMBRE;45-54;C2;121
Casa Marin;OTRO;18-24;ABC1;3
Casa Marin;OTRO;35-44;C3;9
Casa Marin;HOMBRE;18-24;ABC1;20
Casa Marin;MUJER;55+;ABC1;21
Casa Marin;HOMBRE;45-54;C2;23
Casa Marin;HOMBRE;25-34;C2;24
Casa Marin;HOMBRE;35-44;C2;24
Casa Marin;MUJER;13-17;ABC1;24
Casa Marin;MUJER;13-17;D/E;26
Casa Marin;MUJER;35-44;C3;28
Casa Marin;MUJER;25-34;ABC1;29
Casa Marin;MUJER;45-54;C2;30
Casa Marin;MUJER;18-24;C3;30
Casa Marin;HOMBRE;35-44;C3;30
Casa Marin;HOMBRE;25-34;ABC1;30
Casa Marin;HOMBRE;35-44;D/E;31
Casa Marin;MUJER;35-44;C2;32
Casa Marin;MUJER;18-24;D/E;32
Casa Marin;MUJER;25-34;C2;33
Casa Marin;MUJER;18-24;ABC1;33
Casa Marin;MUJER;55+;C3;34
Casa Marin;HOMBRE;25-34;C3;34
Casa Marin;HOMBRE;45-54;D/E;35
Casa Marin;MUJER;55+;C2;36
Casa Marin;MUJER;35-44;D/E;38
Casa Marin;MUJER;25-34;D/E;40
Casa Marin;HOMBRE;35-44;ABC1;40
Casa Marin;MUJER;35-44;ABC1;40
Casa Marin;MUJER;45-54;D/E;44
Casa Marin;MUJER;25-34;C3;46
Casa Marin;HOMBRE;25-34;D/E;46
Casa Marin;HOMBRE;55+;C3;47
Casa Marin;HOMBRE;18-24;C2;48
Casa Marin;HOMBRE;18-24;D/E;49
Casa Marin;HOMBRE;55+;C2;50
Casa Marin;MUJER;18-24;C2;51
Casa Marin;MUJER;55+;D/E;54
Casa Marin;MUJER;45-54;ABC1;58
Casa Marin;HOMBRE;45-54;ABC1;59
Casa Marin;HOMBRE;45-54;C3;65
Casa Marin;HOMBRE;18-24;C3;68
Casa Marin;MUJER;45-54;C3;70
Casa Marin;OTRO;18-24;ABC1;3
Casa Marin;OTRO;35-44;C3;9
Casa Marin;HOMBRE;18-24;ABC1;20
Casa Marin;MUJER;55+;ABC1;21
Casa Marin;HOMBRE;45-54;C2;23
Casa Marin;HOMBRE;25-34;C2;24
Casa Marin;HOMBRE;35-44;C2;24
Casa Marin;MUJER;13-17;ABC1;24
Casa Marin;MUJER;13-17;D/E;26
Casa Marin;MUJER;35-44;C3;28
Casa Marin;MUJER;25-34;ABC1;29
Casa Marin;MUJER;45-54;C2;30
Casa Marin;MUJER;18-24;C3;30
Casa Marin;HOMBRE;35-44;C3;30
Casa Marin;HOMBRE;25-34;ABC1;30
Casa Marin;HOMBRE;35-44;D/E;31
Casa Marin;MUJER;35-44;C2;32
Casa Marin;MUJER;18-24;D/E;32
Casa Marin;MUJER;25-34;C2;33
Casa Marin;MUJER;18-24;ABC1;33
Casa Marin;MUJER;55+;C3;34
Casa Marin;HOMBRE;25-34;C3;34
Casa Marin;HOMBRE;45-54;D/E;35
Casa Marin;MUJER;55+;C2;36
Casa Marin;MUJER;35-44;D/E;38
Casa Marin;MUJER;25-34;D/E;40
Casa Marin;HOMBRE;35-44;ABC1;40
Casa Marin;MUJER;35-44;ABC1;40
Casa Marin;MUJER;45-54;D/E;44
Casa Marin;MUJER;25-34;C3;46
Casa Marin;HOMBRE;25-34;D/E;46
Casa Marin;HOMBRE;55+;C3;47
Casa Marin;HOMBRE;18-24;C2;48
Casa Marin;HOMBRE;18-24;D/E;49
Casa Marin;HOMBRE;55+;C2;50
Casa Marin;MUJER;18-24;C2;51
Casa Marin;MUJER;55+;D/E;54
Casa Marin;MUJER;45-54;ABC1;58
Casa Marin;HOMBRE;45-54;ABC1;59
Casa Marin;HOMBRE;45-54;C3;65
Casa Marin;HOMBRE;18-24;C3;68
Casa Marin;MUJER;45-54;C3;70
Baron Philippe De Rothschild;HOMBRE;25-34;C2;98
Reta;HOMBRE;18-24;ABC1;12
Reta;OTRO;18-24;D/E;14
Reta;HOMBRE;18-24;C2;34
Reta;MUJER;55+;D/E;40
Reta;HOMBRE;45-54;ABC1;49
Reta;HOMBRE;18-24;D/E;50
Reta;MUJER;35-44;ABC1;51
Reta;MUJER;35-44;C2;52
Reta;MUJER;18-24;C2;57
Reta;MUJER;55+;C2;62
Reta;MUJER;45-54;ABC1;68
Reta;HOMBRE;25-34;C2;71
Reta;HOMBRE;35-44;C3;76
Reta;MUJER;25-34;C3;77
Reta;HOMBRE;45-54;D/E;84
Reta;MUJER;25-34;ABC1;90
Reta;MUJER;25-34;C2;91
Reta;HOMBRE;45-54;C3;91
Reta;MUJER;25-34;D/E;93
Reta;MUJER;35-44;D/E;101
Reta;HOMBRE;35-44;C2;103
Reta;MUJER;18-24;D/E;103
Reta;HOMBRE;25-34;C3;104
Reta;MUJER;45-54;C2;134
Reta;HOMBRE;25-34;D/E;135
Reta;MUJER;35-44;C3;146
Reta;HOMBRE;18-24;ABC1;12
Reta;OTRO;18-24;D/E;14
Reta;HOMBRE;18-24;C2;34
Reta;MUJER;55+;D/E;40
Reta;HOMBRE;45-54;ABC1;49
Reta;HOMBRE;18-24;D/E;50
Reta;MUJER;35-44;ABC1;51
Reta;MUJER;35-44;C2;52
Reta;MUJER;18-24;C2;57
Reta;MUJER;55+;C2;62
Reta;MUJER;45-54;ABC1;68
Reta;HOMBRE;25-34;C2;71
Reta;HOMBRE;35-44;C3;76
Reta;MUJER;25-34;C3;77
Reta;HOMBRE;45-54;D/E;84
Reta;MUJER;25-34;ABC1;90
Reta;MUJER;25-34;C2;91
Reta;HOMBRE;45-54;C3;91
Reta;MUJER;25-34;D/E;93
Reta;MUJER;35-44;D/E;101
Reta;HOMBRE;35-44;C2;103
Reta;MUJER;18-24;D/E;103
Reta;HOMBRE;25-34;C3;104
Reta;MUJER;45-54;C2;134
Reta;HOMBRE;25-34;D/E;135
Reta;MUJER;35-44;C3;146
Kalfku;HOMBRE;25-34;ABC1;20
Kalfku;HOMBRE;18-24;ABC1;30
Kalfku;HOMBRE;25-34;C2;43
Kalfku;MUJER;45-54;ABC1;43
Kalfku;HOMBRE;18-24;C2;47
Kalfku;MUJER;25-34;ABC1;56
Kalfku;HOMBRE;35-44;C3;60
Kalfku;HOMBRE;45-54;C3;61
Kalfku;MUJER;45-54;C3;62
Kalfku;MUJER;25-34;C3;63
Kalfku;MUJER;55+;C3;64
Kalfku;MUJER;35-44;C3;66
Kalfku;MUJER;25-34;D/E;66
Kalfku;MUJER;35-44;C2;68
Kalfku;MUJER;45-54;D/E;68
Kalfku;HOMBRE;35-44;D/E;69
Kalfku;MUJER;55+;D/E;70
Kalfku;HOMBRE;18-24;C3;77
Kalfku;HOMBRE;18-24;D/E;79
Kalfku;MUJER;25-34;C2;82
Kalfku;HOMBRE;35-44;C2;82
Kalfku;MUJER;18-24;D/E;82
Kalfku;HOMBRE;25-34;C3;92
Kalfku;MUJER;35-44;ABC1;94
Kalfku;MUJER;18-24;C3;98
Kalfku;MUJER;35-44;D/E;104
Kalfku;HOMBRE;45-54;ABC1;105
Kalfku;MUJER;45-54;C2;112
Kalfku;HOMBRE;35-44;ABC1;115
Kalfku;HOMBRE;25-34;D/E;116
Loma Larga;MUJER;35-44;C3;73
Loma Larga;MUJER;45-54;C3;79
Loma Larga;MUJER;18-24;C3;81
Loma Larga;HOMBRE;25-34;ABC1;96
Loma Larga;HOMBRE;35-44;C3;102
Loma Larga;MUJER;35-44;ABC1;109
Loma Larga;MUJER;35-44;C2;133
Perez Cruz;HOMBRE;18-24;ABC1;9
Perez Cruz;MUJER;55+;C2;10
Perez Cruz;MUJER;13-17;C2;12
Perez Cruz;MUJER;25-34;ABC1;12
Perez Cruz;HOMBRE;18-24;C3;13
Perez Cruz;HOMBRE;35-44;D/E;13
Perez Cruz;HOMBRE;55+;ABC1;13
Perez Cruz;HOMBRE;25-34;D/E;15
Perez Cruz;MUJER;13-17;ABC1;17
Perez Cruz;MUJER;55+;C3;18
Perez Cruz;MUJER;18-24;C2;19
Perez Cruz;OTRO;25-34;C2;19
Perez Cruz;MUJER;35-44;ABC1;19
Perez Cruz;HOMBRE;45-54;C2;20
Perez Cruz;MUJER;18-24;D/E;20
Perez Cruz;MUJER;18-24;ABC1;22
Perez Cruz;HOMBRE;55+;C2;23
Perez Cruz;HOMBRE;35-44;C2;23
Perez Cruz;MUJER;35-44;C2;23
Perez Cruz;MUJER;18-24;C3;23
Perez Cruz;HOMBRE;45-54;ABC1;23
Perez Cruz;HOMBRE;18-24;C2;25
Perez Cruz;MUJER;35-44;C3;25
Perez Cruz;MUJER;45-54;ABC1;25
Perez Cruz;HOMBRE;18-24;D/E;26
Perez Cruz;HOMBRE;25-34;C2;28
Perez Cruz;HOMBRE;35-44;C3;28
Perez Cruz;MUJER;55+;D/E;28
Perez Cruz;MUJER;25-34;C2;29
Perez Cruz;MUJER;45-54;C2;29
Perez Cruz;HOMBRE;45-54;C3;30
Perez Cruz;MUJER;35-44;D/E;30
Perez Cruz;HOMBRE;45-54;D/E;30
Perez Cruz;MUJER;25-34;C3;32
Perez Cruz;MUJER;25-34;D/E;32
Perez Cruz;HOMBRE;35-44;ABC1;33
Perez Cruz;MUJER;55+;ABC1;37
Perez Cruz;MUJER;45-54;C3;38
Perez Cruz;MUJER;45-54;D/E;50
Perez Cruz;HOMBRE;25-34;ABC1;58
Perez Cruz;HOMBRE;25-34;C3;61
Calyptra;HOMBRE;18-24;C3;53
Calyptra;HOMBRE;45-54;C2;63
Calyptra;MUJER;55+;C2;71
Calyptra;HOMBRE;45-54;ABC1;71
Calyptra;HOMBRE;45-54;D/E;72
Calyptra;MUJER;18-24;C3;73
Calyptra;HOMBRE;35-44;C3;78
Calyptra;MUJER;18-24;D/E;80
Calyptra;HOMBRE;25-34;C2;85
Calyptra;MUJER;45-54;D/E;86
Calyptra;HOMBRE;35-44;C2;90
Calyptra;MUJER;25-34;C2;95
Calyptra;MUJER;35-44;ABC1;96
Calyptra;MUJER;25-34;C3;110
Calyptra;MUJER;35-44;C3;115
Calyptra;MUJER;35-44;C2;118
Calyptra;MUJER;45-54;C2;133
Calyptra;MUJER;35-44;D/E;133
Calyptra;MUJER;25-34;ABC1;136
Calyptra;HOMBRE;35-44;ABC1;136
Pargua;MUJER;13-17;C2;9
Pargua;MUJER;25-34;C2;42
Pargua;MUJER;45-54;ABC1;45
Pargua;HOMBRE;25-34;D/E;56
Pargua;MUJER;35-44;C2;60
Pargua;HOMBRE;45-54;ABC1;81
Pargua;MUJER;45-54;D/E;85
Pargua;MUJER;25-34;D/E;89
Pargua;HOMBRE;35-44;ABC1;90
Pargua;HOMBRE;45-54;C2;104
Pargua;HOMBRE;35-44;C3;116
Pargua;MUJER;45-54;C2;128
Pargua;MUJER;35-44;C3;131
Pargua;MUJER;35-44;ABC1;142
Aila;OTRO;18-24;ABC1;9
Aila;OTRO;18-24;C2;14
Aila;HOMBRE;18-24;ABC1;15
Aila;MUJER;55+;C2;17
Aila;MUJER;13-17;D/E;23
Aila;MUJER;55+;ABC1;28
Aila;MUJER;45-54;ABC1;30
Aila;MUJER;55+;D/E;34
Aila;MUJER;35-44;C3;40
Aila;MUJER;18-24;C3;42
Aila;HOMBRE;35-44;D/E;43
Aila;MUJER;25-34;C3;51
Aila;MUJER;45-54;D/E;51
Aila;MUJER;35-44;ABC1;53
Aila;MUJER;18-24;ABC1;57
Aila;MUJER;35-44;D/E;59
Aila;HOMBRE;25-34;C2;61
Aila;HOMBRE;35-44;C2;61
Aila;MUJER;55+;C3;61
Aila;HOMBRE;35-44;C3;61
Aila;HOMBRE;18-24;D/E;63
Aila;HOMBRE;25-34;C3;65
Aila;HOMBRE;55+;C2;69
Aila;MUJER;35-44;C2;70
Aila;MUJER;18-24;C2;71
Aila;MUJER;25-34;D/E;76
Aila;HOMBRE;45-54;C2;77
Aila;HOMBRE;25-34;D/E;77
Aila;MUJER;25-34;C2;79
Aila;HOMBRE;18-24;C3;81
Aila;HOMBRE;45-54;D/E;86
Aila;HOMBRE;45-54;C3;89
Aila;MUJER;18-24;D/E;91
Aila;MUJER;45-54;C3;92
Aila;MUJER;45-54;C2;102
Aila;HOMBRE;45-54;ABC1;107
Aila;HOMBRE;35-44;ABC1;117
Aila;MUJER;25-34;ABC1;125
William Fevre;MUJER;55+;D/E;25
William Fevre;HOMBRE;55+;C2;49
William Fevre;HOMBRE;45-54;C3;56
William Fevre;MUJER;25-34;C2;99
William Fevre;MUJER;35-44;C2;106
William Fevre;HOMBRE;45-54;C2;106
William Fevre;MUJER;25-34;D/E;114
De Jose;HOMBRE;18-24;ABC1;24
De Jose;HOMBRE;18-24;D/E;48
De Jose;MUJER;18-24;ABC1;48
De Jose;HOMBRE;45-54;D/E;51
De Jose;MUJER;18-24;C3;67
De Jose;HOMBRE;45-54;ABC1;80
De Jose;HOMBRE;25-34;C3;82
De Jose;HOMBRE;35-44;C3;82
De Jose;MUJER;45-54;C3;85
De Jose;MUJER;35-44;ABC1;85
De Jose;MUJER;25-34;C3;91
De Jose;HOMBRE;45-54;C2;95
De Jose;MUJER;45-54;C2;100
De Jose;MUJER;35-44;D/E;106
De Jose;MUJER;25-34;D/E;113
De Jose;MUJER;25-34;ABC1;113
De Jose;HOMBRE;35-44;C2;119
De Jose;MUJER;25-34;C2;133
Encierra;HOMBRE;45-54;ABC1;11
Encierra;HOMBRE;55+;D/E;40
Encierra;MUJER;25-34;C3;45
Encierra;HOMBRE;18-24;ABC1;51
Encierra;HOMBRE;35-44;C2;70
Encierra;HOMBRE;25-34;ABC1;70
Encierra;HOMBRE;55+;C2;72
Encierra;MUJER;45-54;C2;87
Encierra;HOMBRE;25-34;C2;91
Encierra;MUJER;18-24;D/E;93
Encierra;HOMBRE;25-34;C3;95
Encierra;MUJER;35-44;C3;96
Encierra;HOMBRE;25-34;D/E;96
Encierra;HOMBRE;35-44;ABC1;97
Encierra;MUJER;25-34;ABC1;101
Encierra;HOMBRE;45-54;C2;102
Encierra;MUJER;45-54;D/E;103
Encierra;HOMBRE;35-44;D/E;111
Encierra;MUJER;25-34;C2;116
Encierra;MUJER;35-44;ABC1;127
Encierra;MUJER;35-44;C2;139
Encierra;HOMBRE;45-54;ABC1;11
Encierra;HOMBRE;55+;D/E;40
Encierra;MUJER;25-34;C3;45
Encierra;HOMBRE;18-24;ABC1;51
Encierra;HOMBRE;35-44;C2;70
Encierra;HOMBRE;25-34;ABC1;70
Encierra;HOMBRE;55+;C2;72
Encierra;MUJER;45-54;C2;87
Encierra;HOMBRE;25-34;C2;91
Encierra;MUJER;18-24;D/E;93
Encierra;HOMBRE;25-34;C3;95
Encierra;MUJER;35-44;C3;96
Encierra;HOMBRE;25-34;D/E;96
Encierra;HOMBRE;35-44;ABC1;97
Encierra;MUJER;25-34;ABC1;101
Encierra;HOMBRE;45-54;C2;102
Encierra;MUJER;45-54;D/E;103
Encierra;HOMBRE;35-44;D/E;111
Encierra;MUJER;25-34;C2;116
Encierra;MUJER;35-44;ABC1;127
Encierra;MUJER;35-44;C2;139
Korta;OTRO;35-44;C3;4
Korta;MUJER;13-17;C2;6
Korta;HOMBRE;18-24;ABC1;7
Korta;HOMBRE;45-54;D/E;14
Korta;MUJER;55+;D/E;18
Korta;MUJER;25-34;ABC1;18
Korta;HOMBRE;55+;ABC1;21
Korta;MUJER;35-44;ABC1;21
Korta;HOMBRE;45-54;ABC1;21
Korta;HOMBRE;45-54;C3;22
Korta;HOMBRE;55+;C3;23
Korta;HOMBRE;25-34;C3;26
Korta;HOMBRE;25-34;ABC1;26
Korta;MUJER;45-54;C2;27
Korta;MUJER;25-34;C2;28
Korta;MUJER;25-34;C3;30
Korta;HOMBRE;55+;C2;31
Korta;MUJER;45-54;ABC1;33
Korta;MUJER;55+;C2;34
Korta;HOMBRE;35-44;C2;35
Korta;MUJER;18-24;C2;37
Korta;MUJER;25-34;D/E;37
Korta;HOMBRE;25-34;C2;39
Korta;MUJER;35-44;C2;39
Korta;MUJER;35-44;C3;39
Korta;MUJER;45-54;D/E;39
Korta;HOMBRE;35-44;C3;42
Korta;HOMBRE;45-54;C2;44
Korta;MUJER;45-54;C3;45
Korta;MUJER;55+;C3;47
Korta;HOMBRE;25-34;D/E;50
Korta;MUJER;55+;ABC1;50
Korta;MUJER;35-44;D/E;52
Korta;MUJER;18-24;ABC1;53
Korta;HOMBRE;35-44;ABC1;53
Korta;MUJER;18-24;C3;55
Korta;HOMBRE;18-24;C3;65
Korta;HOMBRE;18-24;D/E;66
Korta;MUJER;18-24;D/E;71
Korta;HOMBRE;35-44;D/E;76
Korta;OTRO;35-44;C3;4
Korta;MUJER;13-17;C2;6
Korta;HOMBRE;18-24;ABC1;7
Korta;HOMBRE;45-54;D/E;14
Korta;MUJER;55+;D/E;18
Korta;MUJER;25-34;ABC1;18
Korta;HOMBRE;55+;ABC1;21
Korta;MUJER;35-44;ABC1;21
Korta;HOMBRE;45-54;ABC1;21
Korta;HOMBRE;45-54;C3;22
Korta;HOMBRE;55+;C3;23
Korta;HOMBRE;25-34;C3;26
Korta;HOMBRE;25-34;ABC1;26
Korta;MUJER;45-54;C2;27
Korta;MUJER;25-34;C2;28
Korta;MUJER;25-34;C3;30
Korta;HOMBRE;55+;C2;31
Korta;MUJER;45-54;ABC1;33
Korta;MUJER;55+;C2;34
Korta;HOMBRE;35-44;C2;35
Korta;MUJER;18-24;C2;37
Korta;MUJER;25-34;D/E;37
Korta;HOMBRE;25-34;C2;39
Korta;MUJER;35-44;C2;39
Korta;MUJER;35-44;C3;39
Korta;MUJER;45-54;D/E;39
Korta;HOMBRE;35-44;C3;42
Korta;HOMBRE;45-54;C2;44
Korta;MUJER;45-54;C3;45
Korta;MUJER;55+;C3;47
Korta;HOMBRE;25-34;D/E;50
Korta;MUJER;55+;ABC1;50
Korta;MUJER;35-44;D/E;52
Korta;MUJER;18-24;ABC1;53
Korta;HOMBRE;35-44;ABC1;53
Korta;MUJER;18-24;C3;55
Korta;HOMBRE;18-24;C3;65
Korta;HOMBRE;18-24;D/E;66
Korta;MUJER;18-24;D/E;71
Korta;HOMBRE;35-44;D/E;76
Laberinto;HOMBRE;55+;D/E;33
Laberinto;HOMBRE;45-54;C3;53
Laberinto;HOMBRE;45-54;ABC1;62
Laberinto;MUJER;45-54;C3;71
Laberinto;MUJER;45-54;C2;73
Laberinto;MUJER;25-34;ABC1;80
Laberinto;MUJER;25-34;D/E;88
Laberinto;HOMBRE;35-44;D/E;102
Laberinto;MUJER;45-54;ABC1;103
Laberinto;HOMBRE;35-44;C3;108
Laberinto;MUJER;25-34;C3;111
Laberinto;HOMBRE;25-34;D/E;119
Laberinto;MUJER;35-44;C3;128
Laberinto;MUJER;35-44;ABC1;140
Laberinto;HOMBRE;35-44;C2;157
Laberinto;MUJER;35-44;C2;166
3 Monos;MUJER;35-44;D/E;49
3 Monos;MUJER;25-34;ABC1;51
3 Monos;MUJER;35-44;C2;59
3 Monos;HOMBRE;35-44;ABC1;63
3 Monos;MUJER;35-44;ABC1;98
Caliptra;MUJER;25-34;ABC1;19
Caliptra;HOMBRE;18-24;C2;22
Caliptra;HOMBRE;45-54;D/E;23
Caliptra;HOMBRE;35-44;ABC1;25
Caliptra;HOMBRE;55+;C3;26
Caliptra;HOMBRE;25-34;ABC1;28
Caliptra;HOMBRE;25-34;C2;30
Caliptra;MUJER;45-54;C3;32
